edge_id,product,target_field,source_kind,source_product,source,occurrence,transform
f00680,ecommerce.order_summary,order_revenue,field,ecommerce.order_summary,line_revenue,steps[2]:data_aggregation,data_aggregation
f00681,ecommerce.order_summary,order_first_line_date,field,ecommerce.order_summary,line_order_date,steps[2]:data_aggregation,data_aggregation
f00682,investment.deal_conformed,deal_business_key,field,investment.deal_conformed,deal_external_id,steps[2]:calculated_fields,calculated_fields
f00683,investment.deal_conformed,deal_business_key,field,investment.deal_conformed,deal_identity_key,steps[2]:calculated_fields,calculated_fields
f00684,investment.deal_conformed,deal_target_company_external_id,field,investment.deal_conformed,source_target_entity_id,steps[2]:calculated_fields,calculated_fields
f00685,investment.deal_conformed,deal_converted_fund_external_id,field,investment.deal_conformed,source_converted_record_type,steps[2]:calculated_fields,calculated_fields
f00686,investment.deal_conformed,deal_converted_fund_external_id,field,investment.deal_conformed,source_converted_record_id,steps[2]:calculated_fields,calculated_fields
f00687,investment.deal_conformed,deal_target_company_lookup_key,field,investment.deal_conformed,source_target_entity_id,steps[2]:calculated_fields,calculated_fields
f00688,investment.deal_conformed,deal_converted_fund_lookup_key,field,investment.deal_conformed,source_converted_record_type,steps[2]:calculated_fields,calculated_fields
f00689,investment.deal_conformed,deal_converted_fund_lookup_key,field,investment.deal_conformed,source_converted_record_id,steps[2]:calculated_fields,calculated_fields
f00690,investment.deal_conformed,company_business_key,contract,investment.company_external_index,company_business_key,steps[3]:data_enrichment,data_enrichment
f00691,investment.deal_conformed,fund_business_key,contract,investment.fund_external_index,fund_business_key,steps[3]:data_enrichment,data_enrichment
f00692,investment.fund_performance,fund_invested_capital_usd,field,investment.fund_performance,fund_fee_offset_usd,steps[2]:calculated_fields,calculated_fields
f00693,investment.fund_performance,fund_invested_capital_usd,field,investment.fund_performance,source_called_capital_usd,steps[2]:calculated_fields,calculated_fields
f00694,investment.fund_performance,fund_invested_capital_usd,field,investment.fund_performance,fund_recallable_distributions_usd,steps[2]:calculated_fields,calculated_fields
f00695,investment.fund_performance,fund_total_value_usd,field,investment.fund_performance,source_nav_usd,steps[2]:calculated_fields,calculated_fields
f00696,investment.fund_performance,fund_total_value_usd,field,investment.fund_performance,source_distributed_capital_usd,steps[2]:calculated_fields,calculated_fields
f00697,investment.fund_performance,fund_total_value_multiple,field,investment.fund_performance,fund_fee_offset_usd,steps[2]:calculated_fields,calculated_fields
f00698,investment.fund_performance,fund_total_value_multiple,field,investment.fund_performance,source_nav_usd,steps[2]:calculated_fields,calculated_fields
f00699,investment.fund_performance,fund_total_value_multiple,field,investment.fund_performance,source_distributed_capital_usd,steps[2]:calculated_fields,calculated_fields
f00700,investment.fund_performance,fund_total_value_multiple,field,investment.fund_performance,source_called_capital_usd,steps[2]:calculated_fields,calculated_fields
f00701,investment.fund_performance,fund_total_value_multiple,field,investment.fund_performance,fund_recallable_distributions_usd,steps[2]:calculated_fields,calculated_fields
f00702,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,fund_hurdle_rate,steps[2]:calculated_fields,calculated_fields
f00703,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,fund_fee_offset_usd,steps[2]:calculated_fields,calculated_fields
f00704,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,source_called_capital_usd,steps[2]:calculated_fields,calculated_fields
f00705,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,fund_recallable_distributions_usd,steps[2]:calculated_fields,calculated_fields
f00706,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,source_nav_usd,steps[2]:calculated_fields,calculated_fields
f00707,investment.fund_performance,fund_clears_hurdle,field,investment.fund_performance,source_distributed_capital_usd,steps[2]:calculated_fields,calculated_fields
f00708,investment.fund_performance,fund_benchmark_id,expression,investment.fund_performance,'MSCI_ACWI',steps[2]:calculated_fields,calculated_fields
f00709,investment.fund_performance,calendar_year,contract,reference.investment_calendar,calendar_year,steps[3]:data_enrichment,data_enrichment
f00710,investment.fund_performance,calendar_quarter,contract,reference.investment_calendar,calendar_quarter,steps[3]:data_enrichment,data_enrichment
f00711,investment.fund_performance,calendar_quarter_label,contract,reference.investment_calendar,calendar_quarter_label,steps[3]:data_enrichment,data_enrichment
f00712,investment.fund_performance,calendar_is_quarter_end,contract,reference.investment_calendar,calendar_is_quarter_end,steps[3]:data_enrichment,data_enrichment
f00713,investment.fund_performance,benchmark_index_value,contract,reference.benchmark_index,benchmark_index_value,steps[3]:data_enrichment,data_enrichment
f00714,investment.fund_performance,benchmark_label,contract,reference.benchmark_index,benchmark_label,steps[3]:data_enrichment,data_enrichment
f00715,investment.fund_performance,fund_department_code,contract,reference.fund_department,fund_department_code,steps[3]:data_enrichment,data_enrichment
f00716,investment.legal_vehicle_canonical,vehicle_id,field,investment.legal_vehicle_canonical,vehicle_business_key,steps[2]:schema_transform,schema_transform
f00717,investment.legal_vehicle_canonical,lei,field,investment.legal_vehicle_canonical,vehicle_lei,steps[2]:schema_transform,schema_transform
f00718,investment.legal_vehicle_canonical,vehicle_name,field,investment.legal_vehicle_canonical,vehicle_name,steps[2]:schema_transform,schema_transform
f00719,investment.legal_vehicle_canonical,vehicle_type,field,investment.legal_vehicle_canonical,vehicle_type,steps[2]:schema_transform,schema_transform
f00720,investment.legal_vehicle_canonical,jurisdiction,field,investment.legal_vehicle_canonical,vehicle_jurisdiction,steps[2]:schema_transform,schema_transform
f00721,investment.legal_vehicle_canonical,incorporation_date,field,investment.legal_vehicle_canonical,vehicle_incorporated_on,steps[2]:schema_transform,schema_transform
f00722,investment.legal_vehicle_canonical,investment_id,field,investment.legal_vehicle_canonical,vehicle_fund_business_key,steps[2]:schema_transform,schema_transform
f00723,investment.deal_vault,deal_record_id,field,investment.deal_vault,source_record_id,steps[2]:schema_transform,schema_transform
f00724,investment.deal_vault,deal_name,field,investment.deal_vault,source_name,steps[2]:schema_transform,schema_transform
f00725,investment.deal_vault,deal_strategy,field,investment.deal_vault,source_strategy,steps[2]:schema_transform,schema_transform
f00726,investment.deal_vault,deal_originating_team,field,investment.deal_vault,source_originating_team,steps[2]:schema_transform,schema_transform
f00727,investment.deal_vault,deal_channel,field,investment.deal_vault,source_channel,steps[2]:schema_transform,schema_transform
f00728,investment.deal_vault,deal_sourced_on,field,investment.deal_vault,source_sourced_on,steps[2]:schema_transform,schema_transform
f00729,investment.deal_vault,deal_structure,field,investment.deal_vault,source_structure,steps[2]:schema_transform,schema_transform
f00730,investment.deal_vault,deal_converted_record_type,field,investment.deal_vault,source_converted_record_type,steps[2]:schema_transform,schema_transform
f00731,investment.deal_vault,deal_company_business_key,field,investment.deal_vault,company_business_key,steps[2]:schema_transform,schema_transform
f00732,investment.deal_vault,deal_fund_business_key,field,investment.deal_vault,fund_business_key,steps[2]:schema_transform,schema_transform
f00733,investment.deal_vault,deal_external_identity,contract,reference.deal_identity,deal_external_identity,steps[3]:data_enrichment,data_enrichment
f00734,investment.fund_performance_summary,fund_business_key,field,investment.fund_performance_summary,fund_business_key,steps[3]:data_aggregation,data_aggregation
f00735,investment.fund_performance_summary,calendar_year,field,investment.fund_performance_summary,calendar_year,steps[3]:data_aggregation,data_aggregation
f00736,investment.fund_performance_summary,fund_external_id,field,investment.fund_performance_summary,fund_external_id,steps[3]:data_aggregation,data_aggregation
f00737,investment.fund_performance_summary,source_name,field,investment.fund_performance_summary,source_name,steps[3]:data_aggregation,data_aggregation
f00738,investment.fund_performance_summary,source_strategy,field,investment.fund_performance_summary,source_strategy,steps[3]:data_aggregation,data_aggregation
f00739,investment.fund_performance_summary,fund_valuation_count,expression,investment.fund_performance_summary,count(*),steps[3]:data_aggregation,data_aggregation
f00740,investment.fund_performance_summary,fund_closing_nav_usd,field,investment.fund_performance_summary,source_nav_usd,steps[3]:data_aggregation,data_aggregation
f00741,investment.fund_performance_summary,fund_called_capital_usd,field,investment.fund_performance_summary,source_called_capital_usd,steps[3]:data_aggregation,data_aggregation
f00742,investment.fund_performance_summary,fund_distributed_capital_usd,field,investment.fund_performance_summary,source_distributed_capital_usd,steps[3]:data_aggregation,data_aggregation
f00743,investment.fund_performance_summary,fund_invested_capital_usd,field,investment.fund_performance_summary,fund_invested_capital_usd,steps[3]:data_aggregation,data_aggregation
f00744,investment.fund_performance_summary,fund_total_value_usd,field,investment.fund_performance_summary,fund_total_value_usd,steps[3]:data_aggregation,data_aggregation
f00745,investment.deal_canonical,deal_id,field,investment.deal_canonical,deal_business_key,steps[2]:schema_transform,schema_transform
f00746,investment.deal_canonical,deal_name,field,investment.deal_canonical,deal_name,steps[2]:schema_transform,schema_transform
f00747,investment.deal_canonical,target_entity_id,field,investment.deal_canonical,deal_target_company_external_id,steps[2]:schema_transform,schema_transform
f00748,investment.deal_canonical,strategy,field,investment.deal_canonical,deal_strategy,steps[2]:schema_transform,schema_transform
f00749,investment.deal_canonical,originating_team,field,investment.deal_canonical,deal_originating_team,steps[2]:schema_transform,schema_transform
f00750,investment.deal_canonical,source_channel,field,investment.deal_canonical,deal_channel,steps[2]:schema_transform,schema_transform
f00751,investment.deal_canonical,structure,field,investment.deal_canonical,deal_structure,steps[2]:schema_transform,schema_transform
f00752,investment.deal_canonical,converted_record_type,field,investment.deal_canonical,deal_converted_record_type,steps[2]:schema_transform,schema_transform
f00753,investment.deal_canonical,converted_record_id,field,investment.deal_canonical,deal_converted_fund_external_id,steps[2]:schema_transform,schema_transform
f00754,investment.deal_decision_queue,deal_name,contract,investment.deal_vault,deal_name,steps[2]:data_enrichment,data_enrichment
f00755,investment.deal_decision_queue,deal_strategy,contract,investment.deal_vault,deal_strategy,steps[2]:data_enrichment,data_enrichment
f00756,investment.deal_decision_queue,deal_originating_team,contract,investment.deal_vault,deal_originating_team,steps[2]:data_enrichment,data_enrichment
f00757,investment.deal_review_worklist,decision_outcome,contract,investment.deal_decision_current,decision_outcome,steps[2]:data_enrichment,data_enrichment
f00758,investment.deal_review_worklist,decision_actor,contract,investment.deal_decision_current,decision_actor,steps[2]:data_enrichment,data_enrichment
f00759,investment.deal_review_worklist,decision_decided_at,contract,investment.deal_decision_current,decision_decided_at,steps[2]:data_enrichment,data_enrichment
f00760,investment.deal_review_worklist,decision_is_final,contract,investment.deal_decision_current,decision_is_final,steps[2]:data_enrichment,data_enrichment
f00761,investment.deal_review_worklist,stage_value_code,contract,reference.deal_stage_current,stage_value_code,steps[2]:data_enrichment,data_enrichment
f00762,investment.deal_review_worklist,classification_sort_order,contract,reference.deal_stage_current,classification_sort_order,steps[2]:data_enrichment,data_enrichment
f00763,investment.deal_review_worklist,deal_awaiting_decision,field,investment.deal_review_worklist,decision_is_final,steps[3]:calculated_fields,calculated_fields
f00764,investment.deal_review_worklist,deal_decision_state,field,investment.deal_review_worklist,decision_outcome,steps[3]:calculated_fields,calculated_fields
